round,ligand_id,smiles,MW,cLogP,logD7.4,logD7.4_est,TPSA,HBD,HBA,RotB,logS_ESOL_est,efflux_risk_0to2,E_dock,CNS_MPO_TE2052,Ki_note
R3,emap3_Bn-3Cl_4CF3_CH2CH2SiMe3,CCN(Cc1c(Cl)ccc(C(F)(F)F)c1)C(=O)Cn2c3c(cnc(n3)c4ccccc4)n(c2=O)CC[Si](C)(C)C,590.122,6.319,,5.711,73.020,0,4,9,-6.886,2,-6.513,1.800,
R3,emap3_Bn-3Cl_4CF3_OSiMe3,CCN(Cc1c(Cl)ccc(C(F)(F)F)c1)C(=O)Cn2c3c(cnc(n3)c4ccccc4)n(c2=O)O[Si](C)(C)C,578.067,5.244,,4.559,82.250,0,5,8,-6.200,2,-5.162,1.800,
R3,emap3_Bn-3Cl_4CF3_CH2SiEt3,CCN(Cc1c(Cl)ccc(C(F)(F)F)c1)C(=O)Cn2c3c(cnc(n3)c4ccccc4)n(c2=O)C[Si](CC)(CC)CC,618.176,7.029,,6.420,73.020,0,4,11,-7.375,2,-5.880,1.800,
R3,emap3_Bn-3Cl_4CF3_tBu,CCN(Cc1c(Cl)ccc(C(F)(F)F)c1)C(=O)Cn2c3c(cnc(n3)c4ccccc4)n(c2=O)C(C)(C)C,545.993,5.736,,5.127,73.020,0,4,6,-6.443,2,-5.479,2.400,
R3,emap3_Bn-3Cl_4CF3_BnCH2,CCN(Cc1c(Cl)ccc(C(F)(F)F)c1)C(=O)Cn2c3c(cnc(n3)c4ccccc4)n(c2=O)Cc1ccccc1C,594.037,6.338,,5.729,73.020,0,4,8,-6.988,2,-6.018,1.800,
R3,emap3_Bn-3Cl_4CF3_PhCH2F,CCN(Cc1c(Cl)ccc(C(F)(F)F)c1)C(=O)Cn2c3c(cnc(n3)c4ccccc4)n(c2=O)c1ccccc1CF,598.000,6.440,,5.831,73.020,0,4,8,-7.077,2,-6.270,1.800,
R3,emap3_Bn-3Cl_4CF3_OCH2CF2H,CCN(Cc1c(Cl)ccc(C(F)(F)F)c1)C(=O)Cn2c3c(cnc(n3)c4ccccc4)n(c2=O)COC(F)F,569.918,5.178,,4.492,82.250,0,5,9,-6.041,2,-5.631,2.400,
R3,emap3_Bn-3Cl_4CF3_OCH2CH2CF2H,CCN(Cc1c(Cl)ccc(C(F)(F)F)c1)C(=O)Cn2c3c(cnc(n3)c4ccccc4)n(c2=O)COCC(F)F,583.945,5.220,,4.535,82.250,0,5,10,-6.089,2,-6.532,1.800,
R3,emap3_Bn-3Cl_4CF3_CH2CF2H,CCN(Cc1c(Cl)ccc(C(F)(F)F)c1)C(=O)Cn2c3c(cnc(n3)c4ccccc4)n(c2=O)C(F)F,539.892,5.376,,4.768,73.020,0,4,7,-6.112,2,-5.073,2.400,
R3,emap3_Bn-3Cl_4CF3_CH2CH2CF2H,CCN(Cc1c(Cl)ccc(C(F)(F)F)c1)C(=O)Cn2c3c(cnc(n3)c4ccccc4)n(c2=O)CC(F)F,553.919,5.246,,4.638,73.020,0,4,8,-6.051,2,-4.952,1.800,
R3,emap3_Bn-3Cl_4CF3_OCH2CH2CH2CHF2,CCN(Cc1c(Cl)ccc(C(F)(F)F)c1)C(=O)Cn2c3c(cnc(n3)c4ccccc4)n(c2=O)COCCC(F)F,597.972,5.610,,4.925,82.250,0,5,11,-6.356,2,-6.030,1.800,
R3,emap3_Bn-3Cl_4CF3_CH2CH2CF2CF3,CCN(Cc1c(Cl)ccc(C(F)(F)F)c1)C(=O)Cn2c3c(cnc(n3)c4ccccc4)n(c2=O)CC(F)C(F)(F)F,603.926,5.881,,5.273,73.020,0,4,8,-6.762,2,-5.625,1.800,
R3,emap3_Bn-3Cl_4CF3_CH2CF2CF3,CCN(Cc1c(Cl)ccc(C(F)(F)F)c1)C(=O)Cn2c3c(cnc(n3)c4ccccc4)n(c2=O)C(F)C(F)(F)F,589.899,6.011,,5.403,73.020,0,4,7,-6.822,2,-5.689,1.800,
R3,emap3_Bn-3Cl_4CF3_CH2CH2CH2CF2CF3,CCN(Cc1c(Cl)ccc(C(F)(F)F)c1)C(=O)Cn2c3c(cnc(n3)c4ccccc4)n(c2=O)CCC(F)C(F)(F)F,617.953,6.271,,5.663,73.020,0,4,9,-7.028,2,-5.908,1.800,
R3,emap3_Bn-3Cl_4CF3_CH2CH2CF2CH3,CCN(Cc1c(Cl)ccc(C(F)(F)F)c1)C(=O)Cn2c3c(cnc(n3)c4ccccc4)n(c2=O)CC(F)C,549.956,5.339,,4.730,73.020,0,4,8,-6.085,2,-4.937,2.400,
R3,emap3_Bn-3Cl_4CF3_OCH2CF2CF3,CCN(Cc1c(Cl)ccc(C(F)(F)F)c1)C(=O)Cn2c3c(cnc(n3)c4ccccc4)n(c2=O)COC(F)C(F)(F)F,619.925,5.813,,5.127,82.250,0,5,9,-6.752,2,-5.751,1.800,
R3,emap3_Bn-3Cl_4CF3_OCH2CF2CH3,CCN(Cc1c(Cl)ccc(C(F)(F)F)c1)C(=O)Cn2c3c(cnc(n3)c4ccccc4)n(c2=O)COC(F)C,565.955,5.271,,4.585,82.250,0,5,9,-6.075,2,-5.698,1.800,
R3,emap3_Bn-3Cl_4CF3_OCH2CH2CF2CF3,CCN(Cc1c(Cl)ccc(C(F)(F)F)c1)C(=O)Cn2c3c(cnc(n3)c4ccccc4)n(c2=O)COCC(F)C(F)(F)F,633.952,5.855,,5.170,82.250,0,5,10,-6.799,2,-7.225,1.800,
R3,emap3_Bn-3Cl_4CF3_CH2CF2CH2F,CCN(Cc1c(Cl)ccc(C(F)(F)F)c1)C(=O)Cn2c3c(cnc(n3)c4ccccc4)n(c2=O)C(F)CF,553.919,5.419,,4.810,73.020,0,4,8,-6.160,2,-5.295,1.800,
R3,emap3_Bn-3Cl_4CF3_CH2CH2CF2CH2F,CCN(Cc1c(Cl)ccc(C(F)(F)F)c1)C(=O)Cn2c3c(cnc(n3)c4ccccc4)n(c2=O)CC(F)CF,567.946,5.289,,4.680,73.020,0,4,9,-6.099,2,-6.797,1.800,
R3,emap3_Bn-3Cl_4CF3_OCH2CF2CH2F,CCN(Cc1c(Cl)ccc(C(F)(F)F)c1)C(=O)Cn2c3c(cnc(n3)c4ccccc4)n(c2=O)COC(F)CF,583.945,5.220,,4.535,82.250,0,5,10,-6.089,2,-5.448,1.800,
R3,emap3_Bn-3Cl_4CF3_CH2CH2CF2CH2CHF2,CCN(Cc1c(Cl)ccc(C(F)(F)F)c1)C(=O)Cn2c3c(cnc(n3)c4ccccc4)n(c2=O)CC(F)C(F)F,585.936,5.584,,4.976,73.020,0,4,9,-6.397,2,-5.827,1.800,
R3,emap3_Bn-3Cl_4CF3_CH2CH2CF2CH2CF3,CCN(Cc1c(Cl)ccc(C(F)(F)F)c1)C(=O)Cn2c3c(cnc(n3)c4ccccc4)n(c2=O)CC(F)C(F)(F)F,603.926,5.881,,5.273,73.020,0,4,8,-6.762,2,-5.639,1.800,
